fecha,date,neto
2022-04-01 01:42:30.000 +0200,44652,8380.0
2022-04-01 04:28:22.000 +0200,44652,7680.0
2022-04-01 04:31:41.000 +0200,44652,8720.0
2022-04-01 04:44:42.000 +0200,44652,7500.0
2022-04-01 06:33:21.000 +0200,44652,940.0
2022-04-01 07:14:23.000 +0200,44652,1300.0
2022-04-01 08:34:40.000 +0200,44652,80.0
2022-04-01 10:24:38.000 +0200,44652,760.0
2022-04-01 10:54:02.000 +0200,44652,2180.0
2022-04-01 10:55:56.000 +0200,44652,4440.0
2022-04-08 01:05:54.000 +0200,44659,9020.0
2022-04-08 01:19:05.000 +0200,44659,9680.0
2022-04-08 01:27:21.000 +0200,44659,8560.0
2022-04-08 04:42:54.000 +0200,44659,7720.0
2022-04-08 04:45:38.000 +0200,44659,6860.0
2022-04-08 04:47:58.000 +0200,44659,9880.0
2022-04-08 06:28:39.000 +0200,44659,1200.0
2022-04-08 07:14:01.000 +0200,44659,1000.0
2022-04-08 08:49:16.000 +0200,44659,340.0
2022-04-08 10:42:11.000 +0200,44659,340.0
2022-04-08 10:47:25.000 +0200,44659,4460.0
2022-04-08 11:00:47.000 +0200,44659,2320.0
2022-04-15 01:08:24.000 +0200,44666,8860.0
2022-04-15 01:25:36.000 +0200,44666,9260.0
2022-04-15 01:54:24.000 +0200,44666,7820.0
2022-04-15 04:33:49.000 +0200,44666,7700.0
2022-04-15 04:34:34.000 +0200,44666,9140.0
2022-04-15 04:39:15.000 +0200,44666,6620.0
2022-04-15 06:30:50.000 +0200,44666,3540.0
2022-04-15 07:17:41.000 +0200,44666,960.0
2022-04-15 09:20:17.000 +0200,44666,840.0
2022-04-15 10:49:44.000 +0200,44666,2580.0
2022-04-22 01:17:26.000 +0200,44673,9380.0
2022-04-22 01:25:01.000 +0200,44673,11580.0
2022-04-22 01:28:22.000 +0200,44673,8440.0
2022-04-22 04:28:39.000 +0200,44673,6360.0
2022-04-22 04:29:25.000 +0200,44673,10140.0
2022-04-22 04:33:21.000 +0200,44673,7720.0
2022-04-22 06:32:01.000 +0200,44673,1060.0
2022-04-22 07:44:23.000 +0200,44673,1240.0
2022-04-22 09:23:12.000 +0200,44673,140.0
2022-04-22 10:38:29.000 +0200,44673,960.0
2022-04-22 10:56:58.000 +0200,44673,2160.0
2022-04-22 11:03:54.000 +0200,44673,5000.0
2022-04-29 01:02:50.000 +0200,44680,9360.0
2022-04-29 01:21:18.000 +0200,44680,11180.0
2022-04-29 01:34:50.000 +0200,44680,9020.0
2022-04-29 04:28:33.000 +0200,44680,8400.0
2022-04-29 04:29:31.000 +0200,44680,9520.0
2022-04-29 04:36:23.000 +0200,44680,7220.0
2022-04-29 06:31:48.000 +0200,44680,1100.0
2022-04-29 07:29:34.000 +0200,44680,1380.0
2022-04-29 09:07:41.000 +0200,44680,160.0
2022-04-29 10:41:14.000 +0200,44680,980.0
2022-04-29 10:46:29.000 +0200,44680,4980.0
2022-04-29 11:06:42.000 +0200,44680,2480.0
2022-05-06 01:12:43.000 +0200,44687,10340.0
2022-05-06 01:18:49.000 +0200,44687,9400.0
2022-05-06 01:22:55.000 +0200,44687,9080.0
2022-05-06 04:41:27.000 +0200,44687,8420.0
2022-05-06 04:41:55.000 +0200,44687,6880.0
2022-05-06 04:42:20.000 +0200,44687,10140.0
2022-05-06 06:33:16.000 +0200,44687,920.0
2022-05-06 07:31:26.000 +0200,44687,1280.0
2022-05-06 09:16:02.000 +0200,44687,140.0
2022-05-06 10:50:45.000 +0200,44687,680.0
2022-05-06 10:55:08.000 +0200,44687,3040.0
2022-05-06 10:55:57.000 +0200,44687,5280.0
2022-05-13 01:05:12.000 +0200,44694,9280.0
2022-05-13 01:23:35.000 +0200,44694,10840.0
2022-05-13 01:37:14.000 +0200,44694,9000.0
2022-05-13 04:44:21.000 +0200,44694,7640.0
2022-05-13 04:45:19.000 +0200,44694,9660.0
2022-05-13 04:52:22.000 +0200,44694,10080.0
2022-05-13 06:33:31.000 +0200,44694,1020.0
2022-05-13 07:14:10.000 +0200,44694,1300.0
2022-05-13 08:57:25.000 +0200,44694,260.0
2022-05-13 08:58:24.000 +0200,44694,120.0
2022-05-13 10:46:13.000 +0200,44694,5580.0
2022-05-13 11:15:40.000 +0200,44694,2380.0
2022-05-20 01:13:01.000 +0200,44701,10460.0
2022-05-20 01:17:58.000 +0200,44701,9300.0
2022-05-20 01:36:07.000 +0200,44701,9160.0
2022-05-20 04:37:31.000 +0200,44701,11020.0
2022-05-20 04:44:04.000 +0200,44701,7340.0
2022-05-20 04:44:34.000 +0200,44701,7160.0
2022-05-20 06:38:16.000 +0200,44701,720.0
2022-05-20 07:46:36.000 +0200,44701,1360.0
2022-05-20 09:09:37.000 +0200,44701,100.0
2022-05-20 10:29:35.000 +0200,44701,860.0
2022-05-20 10:43:33.000 +0200,44701,6400.0
2022-05-20 10:55:36.000 +0200,44701,2400.0
2022-05-20 10:57:41.000 +0200,44701,5320.0
2022-05-27 01:23:16.000 +0200,44708,10620.0
2022-05-27 01:41:34.000 +0200,44708,11280.0
2022-05-27 01:42:14.000 +0200,44708,8440.0
2022-05-27 04:37:33.000 +0200,44708,7680.0
2022-05-27 04:38:11.000 +0200,44708,6860.0
2022-05-27 04:45:08.000 +0200,44708,7300.0
2022-05-27 06:33:57.000 +0200,44708,940.0
2022-05-27 07:17:29.000 +0200,44708,1320.0
2022-05-27 08:46:00.000 +0200,44708,180.0
2022-05-27 10:29:58.000 +0200,44708,1080.0
2022-05-27 10:44:37.000 +0200,44708,6520.0
2022-05-27 10:58:25.000 +0200,44708,2240.0
